1985 019 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985019h09da-gdm.hdf.Z
1985 019 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985019h09dd-gdm.hdf.Z
1985 020 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985020h09da-gdm.hdf.Z
1985 020 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985020h09dd-gdm.hdf.Z
1985 021 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985021h09da-gdm.hdf.Z
1985 021 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985021h09dd-gdm.hdf.Z
1985 022 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985022h09da-gdm.hdf.Z
1985 022 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985022h09dd-gdm.hdf.Z
1985 023 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985023h09da-gdm.hdf.Z
1985 023 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985023h09dd-gdm.hdf.Z
1985 024 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985024h09da-gdm.hdf.Z
1985 024 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985024h09dd-gdm.hdf.Z
1985 025 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985025h09da-gdm.hdf.Z
1985 025 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985025h09dd-gdm.hdf.Z
1985 026 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985026h09da-gdm.hdf.Z
1985 026 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985026h09dd-gdm.hdf.Z
1985 027 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985027h09da-gdm.hdf.Z
1985 027 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985027h09dd-gdm.hdf.Z
1985 028 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985028h09da-gdm.hdf.Z
1985 028 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985028h09dd-gdm.hdf.Z
1985 029 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985029h09da-gdm.hdf.Z
1985 029 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985029h09dd-gdm.hdf.Z
1985 030 12 00 00  http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/ascending/09km/1985/1985030h09da-gdm.hdf.Z
1985 030 00 00 00 http://podaac.jpl.nasa.gov/dods-bin/nph-hdf/dods/pathfinder/data_v4/best_sst/daily/descending/09km/1985/1985030h09dd-gdm.hdf.Z
